Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,B365CAHH,Last5HomeOver2.5Perc,HST,AST,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsConceded,MaxC<2.5,MaxC>2.5,AvgAwayGoalsConceded,AvgHomeGoalsScored,Over2.5
2022-10-21,F1,20:00,Ajaccio,Paris SG,A,A,2022/2023,60.0,1.75,60.0,1,6,36.84,73.68,2.0,0.4,0.0,2.2,2.34,1.73,0.79,0.53,1
2022-11-06,F1,12:00,Lorient,Paris SG,A,A,2022/2023,60.0,1.92,80.0,2,8,63.16,73.68,1.8,1.4,0.2,1.4,3.19,1.47,0.79,1.37,1
2023-01-01,F1,19:45,Lens,Paris SG,H,H,2022/2023,60.0,1.86,60.0,4,6,68.42,73.68,1.4,2.0,0.8,0.4,2.02,1.98,0.79,2.16,1
2023-01-15,F1,19:45,Rennes,Paris SG,H,D,2022/2023,60.0,1.83,80.0,6,1,68.42,73.68,1.2,2.2,1.0,0.8,2.4,1.73,0.79,2.26,0
2023-02-01,F1,20:00,Montpellier,Paris SG,A,D,2022/2023,80.0,2.0,80.0,3,8,68.42,73.68,1.8,0.8,1.2,2.2,3.0,1.48,0.79,1.53,1
2023-02-11,F1,16:00,Monaco,Paris SG,H,H,2022/2023,80.0,2.13,80.0,9,2,68.42,73.68,1.4,3.2,1.8,1.4,2.13,1.94,0.79,1.95,1
2023-02-26,F1,19:45,Marseille,Paris SG,A,A,2022/2023,80.0,1.91,80.0,6,7,68.42,73.68,1.6,2.2,1.6,1.8,2.32,1.76,0.79,1.84,1
2023-03-11,F1,20:00,Brest,Paris SG,A,D,2022/2023,80.0,1.93,60.0,2,8,52.63,73.68,1.8,1.4,1.2,1.0,2.79,1.55,0.79,1.26,1
2023-04-08,F1,20:00,Nice,Paris SG,A,A,2022/2023,80.0,2.05,20.0,7,4,36.84,73.68,2.2,1.0,1.0,0.8,2.13,1.92,0.79,1.26,0
2023-04-21,F1,20:00,Angers,Paris SG,A,A,2022/2023,80.0,1.99,40.0,4,4,73.68,73.68,2.0,0.8,1.0,1.6,3.41,1.47,0.79,1.05,1
2023-05-07,F1,19:45,Troyes,Paris SG,A,A,2022/2023,80.0,2.05,60.0,3,12,42.11,73.68,2.4,1.0,0.6,2.0,3.62,1.37,0.79,1.0,1
2023-05-21,F1,19:45,Auxerre,Paris SG,A,A,2022/2023,80.0,1.98,40.0,7,4,42.11,73.68,2.2,1.2,0.8,1.0,2.66,1.57,0.79,0.95,1
2023-05-27,F1,20:00,Strasbourg,Paris SG,D,D,2022/2023,60.0,1.93,40.0,5,2,52.63,73.68,2.0,1.8,0.8,0.8,2.75,1.56,0.79,1.32,0
2023-08-19,F1,20:00,Toulouse,Paris SG,D,D,2023/2024,0.0,1.97,0.0,2,3,64.71,47.06,1.0,1.0,1.0,1.0,2.4,1.7,0.65,1.24,0
2023-09-03,F1,19:45,Lyon,Paris SG,A,A,2023/2024,50.0,1.75,100.0,8,8,58.82,47.06,2.5,1.0,1.0,4.0,2.66,1.62,0.65,1.47,1
2023-09-30,F1,16:00,Clermont,Paris SG,D,D,2023/2024,33.33,2.05,25.0,3,10,41.18,47.06,1.67,0.5,0.67,1.5,2.47,1.66,0.65,0.82,0
2023-10-08,F1,19:45,Rennes,Paris SG,A,A,2023/2024,50.0,1.78,100.0,4,7,70.59,47.06,2.0,2.6,0.75,1.8,2.5,1.66,0.65,2.0,1
2023-10-29,F1,12:00,Brest,Paris SG,A,A,2023/2024,60.0,1.9,40.0,5,10,29.41,47.06,2.2,1.4,1.0,1.2,2.37,1.7,0.65,1.47,1
2023-11-11,F1,16:00,Reims,Paris SG,A,A,2023/2024,80.0,1.81,60.0,6,6,47.06,47.06,2.6,1.0,0.8,1.6,2.49,1.61,0.65,1.12,1
2023-12-03,F1,12:00,Le Havre,Paris SG,A,A,2023/2024,60.0,1.78,20.0,7,5,47.06,47.06,2.2,0.4,0.6,1.0,2.62,1.61,0.65,1.06,0
2023-12-17,F1,19:45,Lille,Paris SG,D,D,2023/2024,60.0,2.01,0.0,3,2,52.94,47.06,2.4,1.4,0.8,0.4,2.47,1.62,0.65,2.0,0
2024-01-14,F1,19:45,Lens,Paris SG,A,A,2023/2024,40.0,1.92,40.0,5,7,41.18,47.06,2.2,2.0,0.6,0.8,2.34,1.7,0.65,1.59,0
2024-02-02,F1,20:00,Strasbourg,Paris SG,A,A,2023/2024,40.0,1.98,60.0,8,5,64.71,47.06,2.0,1.2,0.4,1.0,2.47,1.65,0.65,1.29,1
2024-02-17,F1,20:00,Nantes,Paris SG,A,D,2023/2024,20.0,1.83,20.0,7,2,47.06,47.06,1.8,0.4,0.4,1.4,2.6,1.9,0.65,1.0,0
2024-03-01,F1,20:00,Monaco,Paris SG,D,D,2023/2024,20.0,1.89,40.0,6,7,52.94,47.06,1.4,0.6,0.4,1.4,3.1,1.5,0.65,1.76,0
2024-03-17,F1,19:45,Montpellier,Paris SG,A,D,2023/2024,40.0,2.01,80.0,7,9,47.06,47.06,2.4,1.6,0.6,2.0,2.93,1.46,0.65,1.18,1
2024-03-31,F1,19:45,Marseille,Paris SG,A,D,2023/2024,40.0,1.89,40.0,10,3,52.94,47.06,2.4,1.8,0.6,1.2,2.26,1.75,0.65,1.82,0
2024-04-24,F1,18:00,Lorient,Paris SG,A,A,2023/2024,40.0,1.98,20.0,6,7,64.71,47.06,2.8,0.6,0.6,1.6,2.88,1.5,0.65,1.53,1
2024-05-15,F1,20:00,Nice,Paris SG,A,A,2023/2024,60.0,1.75,80.0,4,4,35.29,47.06,2.8,1.4,0.8,1.2,2.45,1.7,0.65,1.24,1
2024-05-19,F1,20:00,Metz,Paris SG,A,A,2023/2024,60.0,1.88,80.0,2,8,52.94,47.06,3.2,1.4,0.8,2.6,2.6,1.56,0.65,1.0,0
2024-08-16,F1,19:45,Le Havre,Paris SG,A,A,2024/2025,100.0,1.93,100.0,2,9,70.59,70.59,4.0,1.0,1.0,4.0,2.3,1.75,1.12,0.88,1
2024-09-01,F1,19:45,Lille,Paris SG,A,A,2024/2025,100.0,1.87,50.0,4,7,58.82,70.59,3.5,1.5,1.0,1.5,2.32,1.75,1.12,1.82,1
2024-09-21,F1,20:00,Reims,Paris SG,D,H,2024/2025,66.67,2.06,33.33,1,4,35.29,70.59,2.67,1.0,1.0,1.33,2.7,1.53,1.12,1.0,0
2024-10-06,F1,19:45,Nice,Paris SG,D,H,2024/2025,50.0,1.9,33.33,3,9,52.94,70.59,2.25,3.33,1.0,0.67,2.41,1.67,1.12,2.24,0
2024-10-27,F1,19:45,Marseille,Paris SG,A,A,2024/2025,60.0,2.05,50.0,1,8,64.71,70.59,2.4,1.25,0.8,1.5,2.62,1.59,1.12,2.41,1
2024-11-09,F1,20:00,Angers,Paris SG,A,A,2024/2025,60.0,1.9,80.0,3,12,47.06,70.59,2.4,1.8,1.0,2.8,2.88,1.51,1.12,1.06,1
2024-12-06,F1,20:00,Auxerre,Paris SG,D,D,2024/2025,40.0,1.93,60.0,2,11,58.82,70.59,1.8,2.0,0.8,0.2,3.35,1.42,1.12,1.41,0
2024-12-18,F1,20:00,Monaco,Paris SG,A,A,2024/2025,60.0,1.9,40.0,5,12,58.82,70.59,2.4,1.4,1.0,1.4,2.63,1.62,1.12,2.24,1
2025-01-18,F1,16:00,Lens,Paris SG,A,H,2024/2025,80.0,1.95,60.0,5,7,35.29,70.59,2.6,1.4,1.0,1.6,2.6,1.65,1.12,1.12,1
2025-02-01,F1,16:00,Brest,Paris SG,A,A,2024/2025,80.0,2.0,80.0,7,7,52.94,70.59,3.0,2.2,1.4,1.8,2.88,1.47,1.12,1.82,1
2025-02-15,F1,20:05,Toulouse,Paris SG,A,D,2024/2025,60.0,1.99,60.0,4,6,47.06,70.59,2.4,1.0,1.0,1.4,2.5,1.66,1.12,1.18,0
2025-02-23,F1,19:45,Lyon,Paris SG,A,D,2024/2025,80.0,1.85,60.0,7,8,64.71,70.59,3.0,2.2,1.4,0.8,3.16,1.44,1.12,2.18,1
2025-03-08,F1,16:00,Rennes,Paris SG,A,A,2024/2025,80.0,2.05,40.0,3,9,47.06,70.59,3.0,0.8,1.2,1.6,2.66,1.61,1.12,1.47,1
2025-03-29,F1,18:00,St Etienne,Paris SG,A,D,2024/2025,80.0,1.75,60.0,2,10,52.94,70.59,3.8,1.2,1.2,3.0,4.1,1.26,1.12,1.41,1
2025-04-22,F1,19:45,Nantes,Paris SG,D,A,2024/2025,60.0,1.87,20.0,2,5,35.29,70.59,3.0,1.0,1.0,1.0,2.95,1.48,1.12,1.12,0
2025-05-03,F1,16:00,Strasbourg,Paris SG,H,H,2024/2025,80.0,2.06,100.0,2,4,70.59,70.59,3.0,2.6,1.4,1.4,2.75,1.51,1.12,1.94,1
2025-05-10,F1,20:00,Montpellier,Paris SG,A,A,2024/2025,80.0,1.86,40.0,4,8,70.59,70.59,3.2,0.2,1.2,2.4,3.65,1.32,1.12,1.0,1
2022-08-07,F1,19:45,Marseille,Reims,H,H,2022/2023,100.0,2.1,100.0,6,6,68.42,36.84,1.0,4.0,4.0,1.0,1.98,2.06,1.16,1.84,1
2022-08-21,F1,12:00,Strasbourg,Reims,D,H,2022/2023,50.0,2.02,50.0,3,6,52.63,36.84,1.0,1.0,2.5,1.5,1.9,2.1,1.16,1.32,0
2022-08-31,F1,18:00,Angers,Reims,A,A,2022/2023,66.67,1.89,66.67,3,5,73.68,36.84,2.0,1.0,2.33,2.33,1.87,2.26,1.16,1.05,1
2022-09-11,F1,14:00,Toulouse,Reims,H,H,2022/2023,50.0,2.05,50.0,3,1,47.37,36.84,1.5,1.0,2.0,1.5,2.09,1.9,1.16,1.42,0
2022-10-02,F1,14:00,Troyes,Reims,D,A,2022/2023,60.0,1.96,75.0,6,2,42.11,36.84,1.6,1.5,2.0,1.75,1.91,2.04,1.16,1.0,1
2022-10-15,F1,16:00,Lorient,Reims,D,D,2022/2023,40.0,2.13,80.0,3,2,63.16,36.84,1.4,2.0,1.2,1.0,2.03,1.97,1.16,1.37,0
2022-10-30,F1,14:00,Brest,Reims,D,D,2022/2023,40.0,2.0,40.0,4,3,52.63,36.84,1.2,0.4,1.0,2.2,2.04,1.97,1.16,1.26,0
2022-11-13,F1,14:00,Montpellier,Reims,D,D,2022/2023,20.0,2.06,60.0,8,4,68.42,36.84,0.6,1.0,0.8,1.8,2.0,2.04,1.16,1.53,0
2023-01-02,F1,16:00,Lille,Reims,D,H,2022/2023,20.0,2.1,20.0,5,6,68.42,36.84,0.8,1.6,0.8,1.0,2.13,1.94,1.16,2.11,0
2023-01-11,F1,18:00,Ajaccio,Reims,A,A,2022/2023,0.0,1.87,60.0,1,3,36.84,36.84,0.6,1.2,0.4,1.8,1.64,2.54,1.16,0.53,0
2023-01-29,F1,19:45,Paris SG,Reims,D,D,2022/2023,0.0,2.05,60.0,5,4,63.16,36.84,0.8,2.8,0.6,1.0,3.1,1.46,1.16,2.37,0
2023-02-05,F1,14:00,Auxerre,Reims,D,D,2022/2023,0.0,1.95,40.0,3,4,42.11,36.84,0.8,0.6,0.6,2.0,1.91,2.03,1.16,0.95,0
2023-02-18,F1,16:00,Nice,Reims,D,D,2022/2023,0.0,1.81,40.0,1,2,36.84,36.84,0.6,2.0,0.4,0.2,2.03,2.02,1.16,1.26,0
2023-03-12,F1,16:05,Monaco,Reims,A,D,2022/2023,0.0,1.96,80.0,3,8,68.42,36.84,0.6,2.6,0.2,1.6,2.28,1.76,1.16,1.95,0
2023-04-02,F1,14:00,Nantes,Reims,A,A,2022/2023,20.0,2.09,40.0,6,9,47.37,36.84,1.0,0.6,0.2,1.6,1.91,2.26,1.16,1.05,1
2023-04-15,F1,16:00,Rennes,Reims,H,H,2022/2023,40.0,1.94,40.0,8,1,68.42,36.84,0.8,1.2,0.6,1.0,2.06,1.93,1.16,2.26,1
2023-04-30,F1,14:00,Clermont,Reims,H,H,2022/2023,40.0,1.98,60.0,2,2,47.37,36.84,0.8,1.2,0.8,1.4,2.06,1.94,1.16,1.05,0
2023-05-12,F1,20:00,Lens,Reims,H,D,2022/2023,60.0,2.01,100.0,6,3,68.42,36.84,1.0,2.4,1.2,0.6,2.5,1.63,1.16,2.16,1
2023-05-27,F1,20:00,Lyon,Reims,H,H,2022/2023,80.0,2.05,100.0,7,1,57.89,36.84,0.8,3.0,1.8,1.6,3.58,1.34,1.16,1.84,1
2023-08-12,F1,16:00,Marseille,Reims,H,D,2023/2024,100.0,2.03,100.0,4,4,52.94,64.71,1.0,2.0,2.0,1.0,2.07,1.99,1.71,1.82,1
2023-08-27,F1,14:00,Montpellier,Reims,A,A,2023/2024,100.0,1.97,100.0,3,6,47.06,64.71,2.0,1.5,1.5,2.5,2.25,1.82,1.71,1.18,1
2023-09-03,F1,14:00,Metz,Reims,D,D,2023/2024,100.0,1.92,100.0,4,2,52.94,64.71,2.0,2.0,1.67,2.0,2.12,1.92,1.71,1.0,1
2023-09-26,F1,20:00,Lille,Reims,A,A,2023/2024,100.0,1.87,33.33,3,4,52.94,64.71,2.0,1.33,1.5,0.67,2.18,1.8,1.71,2.0,1
2023-10-22,F1,14:00,Toulouse,Reims,D,D,2023/2024,80.0,1.96,50.0,5,4,64.71,64.71,1.8,1.75,1.4,1.0,2.03,1.98,1.71,1.24,0
2023-11-05,F1,14:00,Nantes,Reims,A,D,2023/2024,60.0,2.08,40.0,4,4,47.06,64.71,1.8,2.2,1.0,1.6,1.89,2.13,1.71,1.0,0
2023-11-26,F1,16:05,Rennes,Reims,H,D,2023/2024,60.0,1.84,60.0,5,5,70.59,64.71,1.4,1.6,1.4,1.4,2.14,1.92,1.71,2.0,1
2023-12-10,F1,12:00,Nice,Reims,H,D,2023/2024,60.0,1.99,20.0,5,2,35.29,64.71,1.2,1.2,1.4,0.2,1.75,2.35,1.71,1.24,1
2023-12-16,F1,20:00,Lens,Reims,H,H,2023/2024,40.0,2.08,40.0,2,3,41.18,64.71,0.8,2.2,1.6,0.6,1.91,2.03,1.71,1.59,0
2024-01-13,F1,16:00,Monaco,Reims,A,A,2023/2024,60.0,1.89,40.0,5,5,52.94,64.71,1.2,1.4,1.6,1.0,2.47,1.68,1.71,1.76,1
2024-02-11,F1,14:00,Lorient,Reims,H,D,2023/2024,60.0,2.0,80.0,5,6,64.71,64.71,1.0,2.0,2.0,2.4,2.02,2.06,1.71,1.53,0
2024-02-25,F1,14:00,Le Havre,Reims,A,D,2023/2024,60.0,1.99,60.0,4,5,47.06,64.71,1.2,1.4,1.6,1.4,1.87,2.15,1.71,1.06,1
2024-03-10,F1,12:00,Paris SG,Reims,D,D,2023/2024,60.0,2.08,80.0,6,3,82.35,64.71,1.4,2.2,1.6,1.4,2.55,1.61,1.71,2.47,1
2024-03-30,F1,20:00,Lyon,Reims,D,D,2023/2024,60.0,2.07,40.0,3,5,58.82,64.71,1.6,1.0,1.4,1.4,2.36,1.71,1.71,1.47,0
2024-04-13,F1,16:00,Strasbourg,Reims,H,D,2023/2024,60.0,2.08,60.0,6,2,64.71,64.71,1.2,1.2,1.8,1.6,2.0,1.99,1.71,1.29,1
2024-04-28,F1,14:00,Clermont,Reims,H,D,2023/2024,80.0,2.05,80.0,6,3,41.18,64.71,1.4,1.6,2.2,2.2,2.38,1.73,1.71,0.82,1
2024-05-10,F1,20:00,Brest,Reims,D,D,2023/2024,60.0,2.05,20.0,5,2,29.41,64.71,1.2,1.2,2.2,1.4,2.31,1.73,1.71,1.47,0
2024-08-25,F1,19:45,Marseille,Reims,D,H,2024/2025,100.0,2.06,100.0,10,3,64.71,52.94,2.0,2.0,2.0,2.0,2.55,1.61,1.29,2.41,1
2024-09-15,F1,16:00,Nantes,Reims,A,D,2024/2025,100.0,2.11,50.0,6,4,35.29,52.94,2.0,1.5,1.5,1.0,1.78,2.24,1.29,1.12,1
2024-09-29,F1,16:00,Angers,Reims,A,A,2024/2025,100.0,2.05,50.0,3,10,47.06,52.94,2.33,0.75,1.33,2.25,1.79,2.17,1.29,1.06,1
2024-10-20,F1,16:00,Auxerre,Reims,H,H,2024/2025,100.0,2.0,100.0,8,3,58.82,52.94,2.0,1.75,1.5,1.25,2.18,1.82,1.29,1.41,1
2024-11-03,F1,14:00,Toulouse,Reims,H,D,2024/2025,80.0,1.94,40.0,6,2,47.06,52.94,1.6,1.2,1.4,1.2,1.94,2.06,1.29,1.18,0
2024-11-10,F1,16:00,Le Havre,Reims,A,A,2024/2025,80.0,1.98,80.0,3,7,70.59,52.94,1.8,0.8,1.0,2.2,1.73,2.37,1.29,0.88,1
2024-12-08,F1,16:00,Strasbourg,Reims,D,D,2024/2025,60.0,1.7,60.0,2,3,70.59,52.94,1.4,1.4,0.8,1.2,2.17,1.87,1.29,1.94,0
2025-01-04,F1,16:00,St Etienne,Reims,H,A,2024/2025,60.0,2.05,20.0,4,1,52.94,52.94,1.0,1.2,1.2,1.0,2.06,1.9,1.29,1.41,1
2025-01-25,F1,20:05,Paris SG,Reims,D,D,2024/2025,40.0,2.05,60.0,7,3,76.47,52.94,1.0,2.0,1.0,0.8,4.33,1.34,1.29,2.65,0
2025-02-09,F1,14:00,Lyon,Reims,H,H,2024/2025,60.0,1.85,40.0,9,2,64.71,52.94,1.0,2.0,1.6,0.2,2.55,1.62,1.29,2.18,1
2025-02-21,F1,19:45,Rennes,Reims,H,H,2024/2025,40.0,1.93,40.0,5,0,47.06,52.94,0.4,0.8,1.8,1.2,1.88,2.08,1.29,1.47,0
2025-02-28,F1,19:45,Monaco,Reims,H,H,2024/2025,60.0,2.03,100.0,9,5,58.82,52.94,0.4,3.8,2.4,1.8,2.9,1.5,1.29,2.24,1
2025-03-16,F1,16:15,Brest,Reims,D,D,2024/2025,40.0,1.88,60.0,0,2,52.94,52.94,0.2,1.6,1.8,1.6,1.88,2.13,1.29,1.82,0
2025-04-11,F1,19:45,Lens,Reims,A,A,2024/2025,40.0,2.05,20.0,14,2,35.29,52.94,0.4,1.0,1.6,1.6,2.2,1.9,1.29,1.12,0
2025-04-27,F1,16:15,Montpellier,Reims,D,D,2024/2025,20.0,2.02,40.0,2,3,70.59,52.94,0.4,0.2,0.8,2.4,2.19,1.82,1.29,1.0,0
2025-05-02,F1,19:45,Nice,Reims,H,H,2024/2025,20.0,1.75,40.0,2,3,52.94,52.94,0.4,1.0,0.8,1.2,2.55,1.56,1.29,2.24,0
2025-05-17,F1,20:00,Lille,Reims,H,H,2024/2025,20.0,2.03,40.0,5,2,58.82,52.94,0.6,1.6,0.6,0.6,2.25,1.82,1.29,1.82,1
2022-08-13,F1,16:00,Monaco,Rennes,D,D,2022/2023,0.0,1.84,0.0,4,8,68.42,57.89,1.0,1.0,1.0,1.0,2.34,1.81,1.32,1.95,0
2022-08-27,F1,20:00,Lens,Rennes,H,D,2022/2023,50.0,1.96,100.0,4,6,68.42,57.89,1.0,2.5,1.5,1.5,2.23,1.82,1.32,2.16,1
2022-09-04,F1,16:05,Troyes,Rennes,D,H,2022/2023,33.33,2.01,66.67,1,6,42.11,57.89,1.0,1.33,1.33,1.67,2.28,1.84,1.32,1.0,0
2022-09-18,F1,14:00,Marseille,Rennes,D,A,2022/2023,25.0,2.05,60.0,4,4,68.42,57.89,1.0,2.0,1.25,0.8,2.13,1.9,1.32,1.84,0
2022-10-01,F1,16:00,Strasbourg,Rennes,A,A,2022/2023,40.0,2.01,40.0,3,7,52.63,57.89,1.4,0.8,1.2,1.4,2.03,1.98,1.32,1.32,1
2022-10-23,F1,12:00,Angers,Rennes,A,A,2022/2023,60.0,1.92,100.0,2,5,73.68,57.89,1.6,1.4,1.2,2.6,2.34,1.71,1.32,1.05,1
2022-11-06,F1,16:05,Lille,Rennes,D,H,2022/2023,40.0,2.03,60.0,7,2,68.42,57.89,1.6,1.8,1.0,1.4,2.03,1.99,1.32,2.11,0
2022-12-29,F1,18:00,Reims,Rennes,H,H,2022/2023,60.0,1.89,60.0,4,5,52.63,57.89,1.6,1.2,1.4,1.0,2.13,1.89,1.32,1.47,1
2023-01-11,F1,18:00,Clermont,Rennes,H,H,2022/2023,80.0,1.95,60.0,5,2,47.37,57.89,1.6,1.2,1.6,1.6,1.84,2.17,1.32,1.05,1
2023-01-27,F1,20:00,Lorient,Rennes,H,H,2022/2023,80.0,1.87,80.0,4,6,63.16,57.89,1.2,1.2,1.8,1.8,1.88,2.35,1.32,1.37,1
2023-02-12,F1,12:00,Toulouse,Rennes,H,H,2022/2023,80.0,2.08,40.0,7,4,47.37,57.89,1.0,2.0,2.2,1.0,2.13,1.88,1.32,1.42,1
2023-02-26,F1,14:00,Nantes,Rennes,A,A,2022/2023,80.0,1.99,0.0,7,3,47.37,57.89,1.0,0.4,2.0,0.6,1.74,2.36,1.32,1.05,0
2023-03-11,F1,16:00,Auxerre,Rennes,D,D,2022/2023,60.0,1.84,40.0,0,2,42.11,57.89,0.8,0.4,1.4,1.6,1.74,2.32,1.32,0.95,0
2023-03-19,F1,16:05,Paris SG,Rennes,A,A,2022/2023,40.0,2.06,60.0,8,3,63.16,57.89,1.0,2.2,1.0,1.8,2.56,1.6,1.32,2.37,0
2023-04-09,F1,12:00,Lyon,Rennes,H,A,2022/2023,40.0,1.94,40.0,3,3,57.89,57.89,1.0,1.2,1.2,0.6,2.13,1.87,1.32,1.84,1
2023-04-23,F1,16:05,Montpellier,Rennes,H,D,2022/2023,20.0,1.91,60.0,2,4,68.42,57.89,0.8,2.0,0.8,0.8,1.9,2.17,1.32,1.53,0
2023-05-06,F1,16:00,Nice,Rennes,H,D,2022/2023,40.0,1.91,40.0,4,4,36.84,57.89,0.8,1.0,1.2,1.4,2.08,1.9,1.32,1.26,1
2023-05-21,F1,12:00,Ajaccio,Rennes,A,A,2022/2023,60.0,1.88,40.0,0,7,36.84,57.89,1.8,0.0,1.2,2.0,2.03,1.99,1.32,0.53,1
2023-06-03,F1,20:00,Brest,Rennes,A,A,2022/2023,80.0,2.03,40.0,5,3,52.63,57.89,1.8,1.4,1.4,0.6,2.43,1.7,1.32,1.26,1
2023-08-20,F1,19:45,Lens,Rennes,D,H,2023/2024,0.0,2.07,0.0,4,5,41.18,41.18,1.0,1.0,1.0,1.0,2.0,1.99,1.18,1.59,0
2023-09-02,F1,16:00,Brest,Rennes,D,D,2023/2024,0.0,2.08,50.0,2,3,29.41,41.18,0.5,1.5,0.5,1.0,2.05,1.93,1.18,1.47,0
2023-09-24,F1,16:05,Montpellier,Rennes,D,D,2023/2024,0.0,2.07,66.67,4,6,47.06,41.18,0.33,1.0,0.33,1.67,2.14,1.86,1.18,1.18,0
2023-10-22,F1,12:00,Lorient,Rennes,H,H,2023/2024,25.0,2.05,80.0,4,6,64.71,41.18,0.5,1.8,0.75,1.6,2.03,1.95,1.18,1.53,1
2023-11-05,F1,19:45,Nice,Rennes,H,H,2023/2024,20.0,1.83,0.0,4,4,35.29,41.18,0.4,1.0,1.0,0.0,1.75,2.32,1.18,1.24,0
2023-12-03,F1,19:45,Marseille,Rennes,H,H,2023/2024,20.0,1.94,20.0,2,0,52.94,41.18,0.2,1.4,1.2,0.0,2.0,2.12,1.18,1.82,0
2023-12-17,F1,14:00,Toulouse,Rennes,D,D,2023/2024,20.0,1.95,40.0,6,4,64.71,41.18,0.2,1.2,1.2,0.8,1.85,2.24,1.18,1.24,0
2023-12-20,F1,20:00,Clermont,Rennes,A,H,2023/2024,40.0,1.85,40.0,6,11,41.18,41.18,0.8,0.4,1.4,1.4,1.65,2.47,1.18,0.82,1
2024-01-26,F1,20:00,Lyon,Rennes,A,A,2023/2024,40.0,1.87,40.0,6,5,58.82,41.18,1.2,1.4,1.4,1.2,1.92,2.13,1.18,1.47,1
2024-02-11,F1,12:00,Le Havre,Rennes,A,D,2023/2024,40.0,1.85,40.0,5,2,47.06,41.18,1.4,1.2,1.0,1.0,1.67,2.36,1.18,1.06,0
2024-02-25,F1,16:05,Paris SG,Rennes,D,A,2023/2024,40.0,1.89,80.0,3,1,82.35,41.18,1.6,2.2,0.8,1.2,3.0,1.48,1.18,2.47,0
2024-03-10,F1,16:05,Lille,Rennes,D,A,2023/2024,60.0,1.94,80.0,8,3,52.94,41.18,2.0,2.6,1.2,0.6,1.78,2.23,1.18,2.0,1
2024-03-31,F1,16:05,Strasbourg,Rennes,H,D,2023/2024,40.0,1.9,60.0,7,0,64.71,41.18,1.4,0.8,1.4,1.8,1.9,2.13,1.18,1.29,0
2024-04-07,F1,16:05,Monaco,Rennes,H,H,2023/2024,20.0,2.04,40.0,5,7,52.94,41.18,0.8,1.0,1.2,1.0,2.72,1.54,1.18,1.76,0
2024-04-20,F1,16:00,Nantes,Rennes,A,D,2023/2024,40.0,1.86,60.0,4,5,47.06,41.18,1.2,0.4,1.2,2.6,1.7,2.36,1.18,1.0,1
2024-05-04,F1,18:00,Metz,Rennes,A,H,2023/2024,60.0,1.93,80.0,4,9,52.94,41.18,1.6,1.6,1.4,2.2,2.02,1.94,1.18,1.0,1
2024-05-19,F1,20:00,Reims,Rennes,H,D,2023/2024,60.0,1.94,60.0,4,5,47.06,41.18,1.4,1.2,1.4,0.8,2.6,1.56,1.18,1.12,1
2024-08-25,F1,16:00,Strasbourg,Rennes,H,H,2024/2025,100.0,1.9,100.0,5,5,70.59,70.59,1.0,3.0,3.0,1.0,1.77,2.24,1.94,1.94,1
2024-09-01,F1,16:00,Reims,Rennes,H,D,2024/2025,100.0,1.98,50.0,7,5,35.29,70.59,1.0,1.0,2.5,1.5,2.1,1.89,1.94,1.0,1
2024-09-27,F1,20:00,Paris SG,Rennes,H,H,2024/2025,100.0,1.95,100.0,7,5,76.47,70.59,1.0,4.0,2.67,0.67,2.49,1.63,1.94,2.65,1
2024-10-19,F1,16:00,Brest,Rennes,D,D,2024/2025,75.0,1.92,40.0,2,4,52.94,70.59,1.0,2.0,2.25,1.2,1.86,2.16,1.94,1.82,0
2024-11-03,F1,16:00,Auxerre,Rennes,H,H,2024/2025,80.0,2.09,100.0,8,4,58.82,70.59,0.8,2.2,2.6,1.0,2.19,1.9,1.94,1.41,1
2024-11-24,F1,14:00,Lille,Rennes,H,H,2024/2025,60.0,1.95,60.0,2,1,58.82,70.59,0.6,1.6,2.2,1.6,1.89,2.19,1.94,1.82,0
2024-12-08,F1,16:00,Nantes,Rennes,H,D,2024/2025,40.0,1.8,40.0,2,3,35.29,70.59,0.4,1.0,2.0,1.4,1.67,2.61,1.94,1.12,0
2025-01-03,F1,20:00,Nice,Rennes,H,H,2024/2025,40.0,2.08,100.0,6,5,52.94,70.59,0.6,2.2,2.0,1.4,1.82,2.24,1.94,2.24,1
2025-01-25,F1,16:00,Monaco,Rennes,H,D,2024/2025,60.0,1.93,60.0,10,5,58.82,70.59,0.8,2.0,2.4,1.8,2.15,1.93,1.94,2.24,1
2025-02-08,F1,20:05,St Etienne,Rennes,A,A,2024/2025,40.0,1.86,20.0,3,9,52.94,70.59,1.2,1.0,1.6,1.2,2.1,1.96,1.94,1.41,0
2025-03-02,F1,16:15,Montpellier,Rennes,A,A,2024/2025,60.0,1.87,80.0,5,9,70.59,70.59,2.0,0.8,1.4,2.8,2.05,2.0,1.94,1.0,1
2025-03-15,F1,20:05,Lens,Rennes,H,D,2024/2025,60.0,2.05,40.0,4,5,35.29,70.59,2.0,1.2,1.4,1.6,1.88,2.08,1.94,1.12,0
2025-03-30,F1,16:15,Angers,Rennes,A,A,2024/2025,60.0,1.85,40.0,4,6,47.06,70.59,2.2,0.2,0.8,2.4,1.84,2.16,1.94,1.06,1
